ARTIST,SONG,MF CODE,TRACK
"Gloria Estefan","No Me Dejes De Querer","SCDG800-2","--"
"Gloria Estefan","No Me Dejes De Querer","TZL016","05"
"Gloria Estefan","No Me Dejes De Querer","TZLV004","06"
"Gloria Estefan","No Me Vuelvo A Enamorar","SCDG800-5","--"
"Gloria Estefan","No Me Vuelvo A Enamorar","TZL063","01"
"Gloria Estefan","No Me Vuelvo A Enamorar","VFL014","05"
"Gloria Estefan","No Sera Facil","SCDG800-4","--"
"Gloria Estefan","No Sera Facil","TZL157","02"
"Gloria Estefan","No Te Olvidare","SCDG800-4","--"
"Gloria Estefan","No Te Olvidare","TZL063","06"
"Gloria Estefan","No Te Olvidare","VFL014","03"
"Gloria Estefan","One Two Three","PR1072","01"
"Gloria Estefan","Oye","SCDG800-5","--"
"Gloria Estefan","Oye Me Canto","MM6009","02"
"Gloria Estefan","Oye Mi Canto","SCDG800-1","--"
"Gloria Estefan","Por Un Beso","SCDG800-4","--"
"Gloria Estefan","Por Un Beso","TZFP1 01","06"
"Gloria Estefan","Por Un Beso","TZL016","04"
"Gloria Estefan","Por Un Beso","TZRP01","06"
"Gloria Estefan","Reach","ABD005","05"
"Gloria Estefan","Reach","DH0001","01"
"Gloria Estefan","Reach","GEK834","03"
"Gloria Estefan","Reach","GLDV01B","05"
"Gloria Estefan","Reach","LEG121","01"
"Gloria Estefan","Reach","LG15","05"
"Gloria Estefan","Reach","MS16","03"
"Gloria Estefan","Reach","PR1260","05"
"Gloria Estefan","Reach","PR1267","03"
"Gloria Estefan","Reach","PR9116","01"
"Gloria Estefan","Reach","PRLP128","05"
"Gloria Estefan","Reach","VCE005","06"
"Gloria Estefan","Regresa A Mi","SCDG800-4","--"
"Gloria Estefan","Regresa A Mi","TZL157","05"
"Gloria Estefan","Remember Me With Love","PR1118","04"
"Gloria Estefan","Renacer","SCDG800-2","--"
"Gloria Estefan","Renacer","TZL157","04"
"Gloria Estefan","Renacer","VFL014","06"
"Gloria Estefan","Rhythm Is Gonna Get You","CB90173","01"
"Gloria Estefan","Rhythm Is Gonna Get You","LG16","03"
"Gloria Estefan","Rhythm Is Gonna Get You","NTPPS02","--"
"Gloria Estefan","Rhythm Is Gonna Get You","PR1072","04"
"Gloria Estefan","Rhythm Is Gonna Get You","PT2001","02"
"Gloria Estefan","Rhythm Is Gonna Get You","UKK3112","05"
"Gloria Estefan","Rythem Is Gonna Get You","NTPPS03","--"
"Gloria Estefan","Santo Santo","KBA22792","01"
"Gloria Estefan","Santo Santo","KBA792","01"
"Gloria Estefan","Santo Santo","TZL016","03"
"Gloria Estefan","Santo Santo","TZLV001","03"
"Gloria Estefan","Seal Our Fate","PR1072","05"
"Gloria Estefan","Seal Our Fate","PR9116","05"
"Gloria Estefan","Si Voy A Perderte","IKL001","01"
"Gloria Estefan","Si Voy A Perderte","JDVN-001A","01"
"Gloria Estefan","Si Voy A Perderte","SCDG800-1","--"
